# icr-intercell cell line name dictionary v0.2		
#		
# jamesc@icr.ac.uk, 13th May 2014"		
#		
# This file is used as a dictionary to standardise cell line names in different data sets		
# Cell line names found in the first column (cell_line_name) should be converted to those		
# given in the second column (intercell_name).		
#		
# cell line name sources used:		
#		COSMIC CLP (http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/download -> CosmicCLP_CompleteExport_v68.tsv.gz)
#		CCLE (http://www.broadinstitute.org/ccle/data/browseData -> registration required -> CCLE_sample_info_file_2012-10-18.txt)
#		Intercell (http://www.ncbi.nlm.nih.gov/pubmed/21984977)
#		
# The cell line names used in the Intercell analysis attempt to follow the CCLE naming convention. The CCLE nameing convention comprises		
# the cell line name (containing only numbers and upper case letters) followed by an underscore, followed by the tissue in upper case."		
# Where a cell line was not present in the CCLE data, a best effort was made to use the tissue type as given by the CCLE."		
#		
# Changes:		
# v0.2 - changed 'PANCREAS' to 'PANCREAS' for the Biankin lines (TKCC*)		
# 8th Jan 2015 - added ovarian lines such as TOV21G (in house names)		
#		
#cell_line_name	intercell_name	source
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KELLY	KELLY_AUTONOMIC_GANGLIA	cosmic_clp
KELLY_AUTONOMIC_GANGLIA	KELLY_AUTONOMIC_GANGLIA	CCLE
KG-1	KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KG1C_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	CCLE
KGN	KGN_OVARY	cosmic_clp
KGN	KGN_OVARY	gdsc_en_input
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KINGS-1	KINGS1_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
KINGS-1	KINGS1_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
KK_OVARY	KK_OVARY	intercell
KLE	KLE_ENDOMETRIUM	cosmic_clp
KLE_ENDOMETRIUM	KLE_ENDOMETRIUM	CCLE
KLM1_PANCREAS	KLM1_PANCREAS	CCLE
KM-H2	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KM-H2	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
KM12	KM12_LARGE_INTESTINE	cosmic_clp
KM12	KM12_LARGE_INTESTINE	gdsc_en_input
KM12_LARGE_INTESTINE	KM12_LARGE_INTESTINE	CCLE
KMBC2_URINARY_TRACT	KMBC2_URINARY_TRACT	CCLE
KMH-2	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMOE-2	KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KMOE-2	KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
KMRC-1	KMRC1_KIDNEY	cosmic_clp
KMRC-20	KMRC20_KIDNEY	cosmic_clp
KMRC1_KIDNEY	KMRC1_KIDNEY	CCLE
KMRC2_KIDNEY	KMRC2_KIDNEY	CCLE
KMRC20_KIDNEY	KMRC20_KIDNEY	CCLE
KMRC3_KIDNEY	KMRC3_KIDNEY	CCLE
KMS-11	KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KMS-12-BM	KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KMS-12-PE	KMS12PE_UNKNOWN	gdsc_en_input
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KNS-42	KNS42_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
KNS-42	KNS42_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
KNS-62	KNS62_LUNG	cosmic_clp
KNS-62	KNS62_LUNG	gdsc_en_input
KNS-81-FD	KNS81FD_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
KNS-81-FD	KNS81FD_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
KNS42_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	CCLE
KNS42_GLIOMA	KNS42_CENTRAL_NERVOUS_SYSTEM	intercell
KNS60_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	CCLE
KNS62_LUNG	KNS62_LUNG	CCLE
KNS81_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	CCLE
KO52	KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KOC7C_OVARY	KOC7C_OVARY	intercell
KON	KON_NS	cosmic_clp
KOPN-8	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KOSC-2	KOSC2_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
KOSC-2	KOSC2_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
KP-1N	KP1N_PANCREAS	cosmic_clp
KP-2	KP2_PANCREAS	cosmic_clp
KP-3	KP3_PANCREAS	cosmic_clp
KP-4	KP4_PANCREAS	cosmic_clp
KP-4	KP4_PANCREAS	gdsc_en_input
KP-N-RT-BM-1	KPNRTBM1_AUTONOMIC_GANGLIA	cosmic_clp
KP-N-RT-BM-1	KPNRTBM1_AUTONOMIC_GANGLIA	gdsc_en_input
KP-N-YN	KPNYN_AUTONOMIC_GANGLIA	cosmic_clp
KP-N-YN	KPNYN_AUTONOMIC_GANGLIA	gdsc_en_input
KP-N-YS	KPNYS_AUTONOMIC_GANGLIA	cosmic_clp
KP-N-YS	KPNYS_AUTONOMIC_GANGLIA	gdsc_en_input
KP1N_PANCREAS	KP1N_PANCREAS	CCLE
KP1NL_PANCREAS	KP1NL_PANCREAS	CCLE
KP2_PANCREAS	KP2_PANCREAS	CCLE
KP3_PANCREAS	KP3_PANCREAS	CCLE
KP4_PANCREAS	KP4_PANCREAS	CCLE
KPD_BONE	KPD_BONE	intercell
KPL1_BREAST	KPL1_BREAST	CCLE
KPNRTBM1_AUTONOMIC_GANGLIA	KPNRTBM1_AUTONOMIC_GANGLIA	CCLE
KPNSI9S_AUTONOMIC_GANGLIA	KPNSI9S_AUTONOMIC_GANGLIA	CCLE
KPNYN_AUTONOMIC_GANGLIA	KPNYN_AUTONOMIC_GANGLIA	CCLE
KS-1	KS1_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
KS-1	KS1_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
KS1_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	CCLE
KU-19-19	KU1919_URINARY_TRACT	cosmic_clp
KU-19-19	KU1919_URINARY_TRACT	gdsc_en_input
KU1919_URINARY_TRACT	KU1919_URINARY_TRACT	CCLE
KU812	KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KURAMOCHI	KURAMOCHI_OVARY	cosmic_clp
KURAMOCHI	KURAMOCHI_OVARY	gdsc_en_input
KURAMOCHI_OVARY	KURAMOCHI_OVARY	CCLE
KY821	KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
KY821	KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
KYAE-1	KYAE1_OESOPHAGUS	cosmic_clp
KYAE1_OESOPHAGUS	KYAE1_OESOPHAGUS	intercell
KYAE1_OESOPHAGUS	KYAE1_OESOPHAGUS	intercell
KYM-1	KYM1_SOFT_TISSUE	cosmic_clp
KYM1_SOFT_TISSUE	KYM1_SOFT_TISSUE	CCLE
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
KYSE-140	KYSE140_OESOPHAGUS	cosmic_clp
KYSE-140	KYSE140_OESOPHAGUS	gdsc_en_input
KYSE-150	KYSE150_OESOPHAGUS	cosmic_clp
KYSE-150	KYSE150_OESOPHAGUS	gdsc_en_input
KYSE-180	KYSE180_OESOPHAGUS	cosmic_clp
KYSE-220	KYSE220_NS	cosmic_clp
KYSE-270	KYSE270_OESOPHAGUS	cosmic_clp
KYSE-270	KYSE270_OESOPHAGUS	gdsc_en_input
KYSE-410	KYSE410_OESOPHAGUS	cosmic_clp
KYSE-410	KYSE410_OESOPHAGUS	gdsc_en_input
KYSE-450	KYSE450_OESOPHAGUS	cosmic_clp
KYSE-450	KYSE450_OESOPHAGUS	gdsc_en_input
KYSE-50	KYSE50_NS	cosmic_clp
KYSE-510	KYSE510_OESOPHAGUS	cosmic_clp
KYSE-510	KYSE510_OESOPHAGUS	gdsc_en_input
KYSE-520	KYSE520_OESOPHAGUS	cosmic_clp
KYSE-520	KYSE520_OESOPHAGUS	gdsc_en_input
KYSE-70	KYSE70_OESOPHAGUS	cosmic_clp
KYSE-70	KYSE70_OESOPHAGUS	gdsc_en_input
KYSE140_OESOPHAGUS	KYSE140_OESOPHAGUS	CCLE
KYSE150_OESOPHAGUS	KYSE150_OESOPHAGUS	CCLE
KYSE180_OESOPHAGUS	KYSE180_OESOPHAGUS	CCLE
KYSE270_OESOPHAGUS	KYSE270_OESOPHAGUS	CCLE
KYSE30_OESOPHAGUS	KYSE30_OESOPHAGUS	CCLE
KYSE410_OESOPHAGUS	KYSE410_OESOPHAGUS	CCLE
KYSE450_OESOPHAGUS	KYSE450_OESOPHAGUS	CCLE
KYSE510_OESOPHAGUS	KYSE510_OESOPHAGUS	CCLE
KYSE520_OESOPHAGUS	KYSE520_OESOPHAGUS	CCLE
KYSE70_OESOPHAGUS	KYSE70_OESOPHAGUS	CCLE
KYSE70_OESOPHAGUS	KYSE70_OESOPHAGUS	intercell
L-1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
L-1942	L1942_UNKOWN	cosmic_clp
L-363	L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
L-363	L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
L-428	L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
L-428	L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
L-540	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
L-540	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
L33_PANCREAS	L33_PANCREAS	CCLE
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
LAMA-84	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
LAMA-84	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
LAN-6	LAN6_AUTONOMIC_GANGLIA	cosmic_clp
LAN-6	LAN6_AUTONOMIC_GANGLIA	gdsc_en_input
LB1047-RCC	LB1047RCC_KIDNEY	cosmic_clp
LB1047-RCC	LB1047RCC_KIDNEY	gdsc_en_input
LB2241-RCC	LB2241RCC_KIDNEY	cosmic_clp
LB2241-RCC	LB2241RCC_KIDNEY	gdsc_en_input
LB2518-MEL	LB2518MEL_SKIN	cosmic_clp
LB2518-MEL	LB2518MEL_SKIN	gdsc_en_input
LB373-MEL-D	LB373MELD_SKIN	cosmic_clp
LB373-MEL-D	LB373MELD_SKIN	gdsc_en_input
LB647-SCLC	LB647SCLC_LUNG	cosmic_clp
LB647-SCLC	LB647SCLC_LUNG	gdsc_en_input
LB771-HNC	LB771HNC_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
LB771-HNC	LB771HNC_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
LB831-BLC	LB831BLC_URINARY_TRACT	cosmic_clp
LB831-BLC	LB831BLC_URINARY_TRACT	gdsc_en_input
LB996-RCC	LB996RCC_KIDNEY	cosmic_clp
LB996-RCC	LB996RCC_KIDNEY	gdsc_en_input
LC-1-sq	LC1SQ_NS	cosmic_clp
LC-1F	LC1F_LUNG	gdsc_en_input
LC-2-ad	LC2AD_LUNG	cosmic_clp
LC1F_LUNG	LC1F_LUNG	CCLE
LC1SQSF_LUNG	LC1SQSF_LUNG	CCLE
LC4-1	LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
LC4-1	LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
LCLC-103H	LCLC103H_LUNG	cosmic_clp
LCLC-103H	LCLC103H_LUNG	gdsc_en_input
LCLC-97TM1	LCLC97TM1_LUNG	cosmic_clp
LCLC-97TM1	LCLC97TM1_LUNG	gdsc_en_input
LCLC103H_LUNG	LCLC103H_LUNG	CCLE
LCLC97TM1_LUNG	LCLC97TM1_LUNG	CCLE
LI7_LIVER	LI7_LIVER	CCLE
LK-2	LK2_LUNG	cosmic_clp
LK-2	LK2_LUNG	gdsc_en_input
LK2_LUNG	LK2_LUNG	CCLE
LM7_BONE	LM7_BONE	intercell
LMSU_STOMACH	LMSU_STOMACH	CCLE
LN-18	LN18_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
LN-229	LN229_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
LN-405	LN405_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
LN-405	LN405_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
LN18_CENTRAL_NERVOUS_SYSTEM	LN18_CENTRAL_NERVOUS_SYSTEM	CCLE
LN215_CENTRAL_NERVOUS_SYSTEM	LN215_CENTRAL_NERVOUS_SYSTEM	CCLE
LN229_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	CCLE
LN235_CENTRAL_NERVOUS_SYSTEM	LN235_CENTRAL_NERVOUS_SYSTEM	CCLE
LN319_CENTRAL_NERVOUS_SYSTEM	LN319_CENTRAL_NERVOUS_SYSTEM	CCLE
LN340_CENTRAL_NERVOUS_SYSTEM	LN340_CENTRAL_NERVOUS_SYSTEM	CCLE
LN382_CENTRAL_NERVOUS_SYSTEM	LN382_CENTRAL_NERVOUS_SYSTEM	CCLE
LN428_CENTRAL_NERVOUS_SYSTEM	LN428_CENTRAL_NERVOUS_SYSTEM	CCLE
LN443_CENTRAL_NERVOUS_SYSTEM	LN443_CENTRAL_NERVOUS_SYSTEM	CCLE
LN464_CENTRAL_NERVOUS_SYSTEM	LN464_CENTRAL_NERVOUS_SYSTEM	CCLE
LNCaP-Clone-FGC	LNCAPCLONEFGC_PROSTATE	cosmic_clp
LNCaP-Clone-FGC	LNCAPCLONEFGC_PROSTATE	gdsc_en_input
LNCAPCLONEFGC_PROSTATE	LNCAPCLONEFGC_PROSTATE	CCLE
LNZ308_CENTRAL_NERVOUS_SYSTEM	LNZ308_CENTRAL_NERVOUS_SYSTEM	CCLE
LNZTA3WT4	LNZTA3WT4_NS	cosmic_clp
LOU-NH91	LOUNH91_LUNG	cosmic_clp
LOUCY	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
LOUCY	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
LOUNH91_LUNG	LOUNH91_LUNG	CCLE
LoVo	LOVO_LARGE_INTESTINE	cosmic_clp
LoVo	LOVO_LARGE_INTESTINE	gdsc_en_input
LOVO_LARGE_INTESTINE	LOVO_LARGE_INTESTINE	CCLE
LOXIMVI	LOXIMVI_SKIN	cosmic_clp
LOXIMVI	LOXIMVI_SKIN	gdsc_en_input
LOXIMVI_SKIN	LOXIMVI_SKIN	CCLE
LP-1	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
LP-1	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
LS-1034	LS1034_LARGE_INTESTINE	cosmic_clp
LS-1034	LS1034_LARGE_INTESTINE	gdsc_en_input
LS-123	LS123_LARGE_INTESTINE	cosmic_clp
LS-123	LS123_LARGE_INTESTINE	gdsc_en_input
LS-180	LS180_LARGE_INTESTINE	cosmic_clp
LS-411N	LS411N_LARGE_INTESTINE	cosmic_clp
LS-411N	LS411N_LARGE_INTESTINE	gdsc_en_input
LS-513	LS513_LARGE_INTESTINE	cosmic_clp
LS-513	LS513_LARGE_INTESTINE	gdsc_en_input
LS1034_LARGE_INTESTINE	LS1034_LARGE_INTESTINE	CCLE
LS123_LARGE_INTESTINE	LS123_LARGE_INTESTINE	CCLE
LS180_LARGE_INTESTINE	LS180_LARGE_INTESTINE	CCLE
LS411N_LARGE_INTESTINE	LS411N_LARGE_INTESTINE	CCLE
LS513_LARGE_INTESTINE	LS513_LARGE_INTESTINE	CCLE
LU-134-A	LU134A_LUNG	cosmic_clp
LU-134-A	LU134A_LUNG	gdsc_en_input
LU-135	LU135_LUNG	cosmic_clp
LU-135	LU135_LUNG	gdsc_en_input
LU-139	LU139_LUNG	cosmic_clp
LU-139	LU139_LUNG	gdsc_en_input
LU-165	LU165_LUNG	cosmic_clp
LU-65	LU65_LUNG	cosmic_clp
LU-65	LU65_LUNG	gdsc_en_input
LU-99A	LU99A_LUNG	cosmic_clp
LU-99A	LU99A_LUNG	gdsc_en_input
LU65_LUNG	LU65_LUNG	CCLE
LU99_LUNG	LU99_LUNG	CCLE
LUDLU1_LUNG	LUDLU1_LUNG	CCLE
LXF-289	LXF289_LUNG	cosmic_clp
LXF-289	LXF289_LUNG	gdsc_en_input
LXF289_LUNG	LXF289_LUNG	CCLE
M00921	M00921_UNKOWN	cosmic_clp
M059J	M059J_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
M059J	M059J_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
M059K_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	CCLE
M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
M120327_3	M1203273_UNKOWN	cosmic_clp
M14	M14_SKIN	cosmic_clp
M14	M14_SKIN	gdsc_en_input
M980513	M980513_UNKOWN	cosmic_clp
MALME3M_SKIN	MALME3M_SKIN	CCLE
MB157_BREAST	MB157_BREAST	CCLE
MC-CAR	MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MC-IXC	MCIXC_AUTONOMIC_GANGLIA	cosmic_clp
MC-IXC	MCIXC_AUTONOMIC_GANGLIA	gdsc_en_input
MC116	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MCAS_OVARY	MCAS_OVARY	CCLE
MCF10A_BREAST	MCF10A_BREAST	intercell
MCF12A_BREAST	MCF12A_BREAST	intercell
MCF7	MCF7_BREAST	cosmic_clp
MCF7	MCF7_BREAST	gdsc_en_input
MCF7_BREAST	MCF7_BREAST	CCLE
MCF7_BREAST	MCF7_BREAST	intercell
MDA-MB-134-VI	MDAMB134VI_BREAST	gdsc_en_input
MDA-MB-157	MDAMB157_BREAST	cosmic_clp
MDA-MB-157	MDAMB157_BREAST	gdsc_en_input
MDA-MB-175-VII	MDAMB175VII_BREAST	cosmic_clp
MDA-MB-175-VII	MDAMB175VII_BREAST	gdsc_en_input
MDA-MB-231	MDAMB231_BREAST	cosmic_clp
MDA-MB-231	MDAMB231_BREAST	gdsc_en_input
MDA-MB-330	MDAMB330_BREAST	cosmic_clp
MDA-MB-361	MDAMB361_BREAST	cosmic_clp
MDA-MB-361	MDAMB361_BREAST	gdsc_en_input
MDA-MB-415	MDAMB415_BREAST	cosmic_clp
MDA-MB-415	MDAMB415_BREAST	gdsc_en_input
MDA-MB-436	MDAMB436_BREAST	cosmic_clp
MDA-MB-453	MDAMB453_BREAST	cosmic_clp
MDA-MB-453	MDAMB453_BREAST	gdsc_en_input
MDA-MB-468	MDAMB468_BREAST	cosmic_clp
MDA-MB-468	MDAMB468_BREAST	gdsc_en_input
MDAH2774_OVARY	MDAH2774_OVARY	intercell
MDAMB134_BREAST	MDAMB134VI_BREAST	intercell
MDAMB134VI_BREAST	MDAMB134VI_BREAST	CCLE
MDAMB157_BREAST	MDAMB157_BREAST	CCLE
MDAMB157_BREAST	MDAMB157_BREAST	intercell
MDAMB175VII_BREAST	MDAMB175VII_BREAST	CCLE
MDAMB231_BREAST	MDAMB231_BREAST	CCLE
MDAMB231_BREAST	MDAMB231_BREAST	intercell
MDAMB361_BREAST	MDAMB361_BREAST	CCLE
MDAMB415_BREAST	MDAMB415_BREAST	CCLE
MDAMB435S_SKIN	MDAMB435S_SKIN	CCLE
MDAMB436_BREAST	MDAMB436_BREAST	CCLE
MDAMB436_BREAST	MDAMB436_BREAST	intercell
MDAMB453_BREAST	MDAMB453_BREAST	CCLE
MDAMB453_BREAST	MDAMB453_BREAST	intercell
MDAMB468_BREAST	MDAMB468_BREAST	CCLE
MDAMB468_BREAST	MDAMB468_BREAST	intercell
MDAPCA2B_PROSTATE	MDAPCA2B_PROSTATE	CCLE
MDST8	MDST8_LARGE_INTESTINE	cosmic_clp
MDST8_LARGE_INTESTINE	MDST8_LARGE_INTESTINE	CCLE
ME-1	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
ME-180	ME180_CERVICAL	cosmic_clp
ME-180	ME180_CERVICAL	gdsc_en_input
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MEG-01	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MEG-01	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MEL-HO	MELHO_SKIN	cosmic_clp
MEL-HO	MELHO_SKIN	gdsc_en_input
MEL-JUSO	MELJUSO_SKIN	cosmic_clp
MEL-JUSO	MELJUSO_SKIN	gdsc_en_input
MELHO_SKIN	MELHO_SKIN	CCLE
MELJUSO_SKIN	MELJUSO_SKIN	CCLE
MES-SA	MESSA_SOFT_TISSUE	cosmic_clp
MES-SA	MESSA_SOFT_TISSUE	gdsc_en_input
MESSA_SOFT_TISSUE	MESSA_SOFT_TISSUE	CCLE
MET-2B	MET2B_UNKOWN	cosmic_clp
Mewo	MEWO_SKIN	cosmic_clp
Mewo	MEWO_SKIN	gdsc_en_input
MEWO_SKIN	MEWO_SKIN	CCLE
MFE-280	MFE280_ENDOMETRIUM	cosmic_clp
MFE-280	MFE280_ENDOMETRIUM	gdsc_en_input
MFE-296	MFE296_ENDOMETRIUM	cosmic_clp
MFE-296	MFE296_ENDOMETRIUM	gdsc_en_input
MFE-319	MFE319_ENDOMETRIUM	cosmic_clp
MFE280_ENDOMETRIUM	MFE280_ENDOMETRIUM	CCLE
MFE296_ENDOMETRIUM	MFE296_ENDOMETRIUM	CCLE
MFE296_ENDOMETRIUM	MFE296_ENDOMETRIUM	intercell
MFE319_ENDOMETRIUM	MFE319_ENDOMETRIUM	CCLE
MFH-ino	MFHINO_SOFT_TISSUE	cosmic_clp
MFH-ino	MFHINO_SOFT_TISSUE	gdsc_en_input
MFM-223	MFM223_BREAST	cosmic_clp
MFM-223	MFM223_BREAST	gdsc_en_input
MFM223_BREAST	MFM223_BREAST	intercell
MG-63	MG63_BONE	cosmic_clp
MG-63	MG63_BONE	gdsc_en_input
MG63_BONE	MG63_BONE	CCLE
MG63_BONE	MG63_BONE	intercell
MGHU3_URINARY_TRACT	MGHU3_URINARY_TRACT	intercell
MHH-CALL-2	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MHH-CALL-2	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MHH-CALL-4	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MHH-ES-1	MHHES1_BONE	cosmic_clp
